Y,X,id,obstimeJST,type
35.944,139.627,nowc_20240807084000_20240807084000_liden_520,2024/08/07 17:37:43.830,0
35.875,139.674,nowc_20240807084000_20240807084000_liden_521,2024/08/07 17:37:43.860,1
39.745,140.988,nowc_20240807084000_20240807084000_liden_522,2024/08/07 17:37:43.950,0
36.232,139.525,nowc_20240807084000_20240807084000_liden_523,2024/08/07 17:37:43.970,1
39.821,140.851,nowc_20240807084000_20240807084000_liden_524,2024/08/07 17:37:44.040,0
39.946,140.889,nowc_20240807084000_20240807084000_liden_525,2024/08/07 17:37:44.050,0
36.298,139.506,nowc_20240807084000_20240807084000_liden_526,2024/08/07 17:37:44.080,0
39.761,140.804,nowc_20240807084000_20240807084000_liden_527,2024/08/07 17:37:44.190,0
35.936,139.316,nowc_20240807084000_20240807084000_liden_528,2024/08/07 17:37:45.290,1
35.827,139.466,nowc_20240807084000_20240807084000_liden_529,2024/08/07 17:37:45.500,0
35.938,139.591,nowc_20240807084000_20240807084000_liden_530,2024/08/07 17:37:45.580,0
44.225,142.112,nowc_20240807084000_20240807084000_liden_531,2024/08/07 17:37:46.020,0
36.326,139.406,nowc_20240807084000_20240807084000_liden_532,2024/08/07 17:37:46.080,0
36.228,139.564,nowc_20240807084000_20240807084000_liden_533,2024/08/07 17:37:46.090,1
36.275,139.412,nowc_20240807084000_20240807084000_liden_534,2024/08/07 17:37:46.430,0
35.924,139.521,nowc_20240807084000_20240807084000_liden_535,2024/08/07 17:37:46.580,0
36.052,139.658,nowc_20240807084000_20240807084000_liden_536,2024/08/07 17:37:46.720,0
36.213,139.509,nowc_20240807084000_20240807084000_liden_537,2024/08/07 17:37:46.910,0
36.376,139.167,nowc_20240807084000_20240807084000_liden_538,2024/08/07 17:37:47.610,1
36.29,139.473,nowc_20240807084000_20240807084000_liden_539,2024/08/07 17:37:48.510,1
36.245,139.535,nowc_20240807084000_20240807084000_liden_540,2024/08/07 17:37:48.640,1
39.696,141.211,nowc_20240807084000_20240807084000_liden_541,2024/08/07 17:37:49.460,0
35.934,139.414,nowc_20240807084000_20240807084000_liden_542,2024/08/07 17:37:49.520,0
44.211,142.143,nowc_20240807084000_20240807084000_liden_543,2024/08/07 17:37:49.560,0
38.897,140.774,nowc_20240807084000_20240807084000_liden_544,2024/08/07 17:37:50.180,0
36.245,139.355,nowc_20240807084000_20240807084000_liden_545,2024/08/07 17:37:50.260,1
36.084,138.403,nowc_20240807084000_20240807084000_liden_546,2024/08/07 17:37:50.500,0
36.222,139.37,nowc_20240807084000_20240807084000_liden_547,2024/08/07 17:37:50.510,0
38.855,140.781,nowc_20240807084000_20240807084000_liden_548,2024/08/07 17:37:50.600,1
35.928,139.384,nowc_20240807084000_20240807084000_liden_549,2024/08/07 17:37:51.390,0
38.92,140.648,nowc_20240807084000_20240807084000_liden_550,2024/08/07 17:37:51.470,0
35.918,139.675,nowc_20240807084000_20240807084000_liden_551,2024/08/07 17:37:51.930,0
35.907,138.332,nowc_20240807084000_20240807084000_liden_552,2024/08/07 17:37:52.750,0
36.258,139.578,nowc_20240807084000_20240807084000_liden_553,2024/08/07 17:37:52.760,1
35.924,138.327,nowc_20240807084000_20240807084000_liden_554,2024/08/07 17:37:52.770,0
36.246,139.579,nowc_20240807084000_20240807084000_liden_555,2024/08/07 17:37:52.820,0
35.904,138.299,nowc_20240807084000_20240807084000_liden_556,2024/08/07 17:37:52.900,0
36.257,139.48,nowc_20240807084000_20240807084000_liden_557,2024/08/07 17:37:53.050,1
35.894,139.364,nowc_20240807084000_20240807084000_liden_558,2024/08/07 17:37:53.320,0
35.964,139.434,nowc_20240807084000_20240807084000_liden_559,2024/08/07 17:37:53.670,0
35.909,139.66,nowc_20240807084000_20240807084000_liden_560,2024/08/07 17:37:53.750,1
35.926,139.45,nowc_20240807084000_20240807084000_liden_561,2024/08/07 17:37:53.880,0
36.026,139.415,nowc_20240807084000_20240807084000_liden_562,2024/08/07 17:37:53.930,0
36.218,139.478,nowc_20240807084000_20240807084000_liden_563,2024/08/07 17:37:54.800,1
36.279,139.411,nowc_20240807084000_20240807084000_liden_564,2024/08/07 17:37:54.930,0
35.693,139.058,nowc_20240807084000_20240807084000_liden_565,2024/08/07 17:37:54.930,0
36.277,139.412,nowc_20240807084000_20240807084000_liden_566,2024/08/07 17:37:54.940,1
35.939,139.398,nowc_20240807084000_20240807084000_liden_567,2024/08/07 17:37:55.240,0
36.189,139.695,nowc_20240807084000_20240807084000_liden_568,2024/08/07 17:37:55.370,0
38.742,140.906,nowc_20240807084000_20240807084000_liden_569,2024/08/07 17:37:55.420,1
38.757,140.824,nowc_20240807084000_20240807084000_liden_570,2024/08/07 17:37:55.530,0
38.851,140.855,nowc_20240807084000_20240807084000_liden_571,2024/08/07 17:37:55.550,0
35.857,139.475,nowc_20240807084000_20240807084000_liden_572,2024/08/07 17:37:55.580,0
35.793,139.5,nowc_20240807084000_20240807084000_liden_573,2024/08/07 17:37:55.750,0
35.817,139.594,nowc_20240807084000_20240807084000_liden_574,2024/08/07 17:37:55.760,0
35.878,139.55,nowc_20240807084000_20240807084000_liden_575,2024/08/07 17:37:55.840,0
36.218,139.552,nowc_20240807084000_20240807084000_liden_576,2024/08/07 17:37:56.890,0
36.021,139.452,nowc_20240807084000_20240807084000_liden_577,2024/08/07 17:37:57.290,0
35.928,139.638,nowc_20240807084000_20240807084000_liden_578,2024/08/07 17:37:58.330,0
36.244,139.516,nowc_20240807084000_20240807084000_liden_579,2024/08/07 17:37:58.820,0
38.207,144.456,nowc_20240807084000_20240807084000_liden_580,2024/08/07 17:37:59.430,0
36.246,139.695,nowc_20240807084000_20240807084000_liden_581,2024/08/07 17:37:59.900,0
36.253,139.429,nowc_20240807084000_20240807084000_liden_582,2024/08/07 17:38:00,1
35.744,139.43,nowc_20240807084000_20240807084000_liden_583,2024/08/07 17:38:00.840,0
39.596,141.054,nowc_20240807084000_20240807084000_liden_584,2024/08/07 17:38:01.450,0
35.908,139.671,nowc_20240807084000_20240807084000_liden_585,2024/08/07 17:38:01.570,1
36.347,139.188,nowc_20240807084000_20240807084000_liden_586,2024/08/07 17:38:01.770,0
35.842,139.655,nowc_20240807084000_20240807084000_liden_587,2024/08/07 17:38:01.780,0
35.967,139.353,nowc_20240807084000_20240807084000_liden_588,2024/08/07 17:38:01.900,0
36.234,139.471,nowc_20240807084000_20240807084000_liden_589,2024/08/07 17:38:02.060,0
36.243,139.54,nowc_20240807084000_20240807084000_liden_590,2024/08/07 17:38:02.600,0
36.299,139.492,nowc_20240807084000_20240807084000_liden_591,2024/08/07 17:38:02.860,0
35.935,139.446,nowc_20240807084000_20240807084000_liden_592,2024/08/07 17:38:04.200,1
36.328,139.607,nowc_20240807084000_20240807084000_liden_593,2024/08/07 17:38:04.460,0
35.939,139.438,nowc_20240807084000_20240807084000_liden_594,2024/08/07 17:38:04.620,0
35.912,139.345,nowc_20240807084000_20240807084000_liden_595,2024/08/07 17:38:04.690,0
36.27,139.665,nowc_20240807084000_20240807084000_liden_596,2024/08/07 17:38:04.800,1
36.302,139.482,nowc_20240807084000_20240807084000_liden_597,2024/08/07 17:38:04.870,1
38.955,140.758,nowc_20240807084000_20240807084000_liden_598,2024/08/07 17:38:05.420,0
38.921,140.853,nowc_20240807084000_20240807084000_liden_599,2024/08/07 17:38:05.430,0
35.851,139.758,nowc_20240807084000_20240807084000_liden_600,2024/08/07 17:38:05.450,0
36.351,139.262,nowc_20240807084000_20240807084000_liden_601,2024/08/07 17:38:05.700,0
35.854,139.802,nowc_20240807084000_20240807084000_liden_602,2024/08/07 17:38:05.900,0
35.933,139.709,nowc_20240807084000_20240807084000_liden_603,2024/08/07 17:38:06.040,0
39.799,141.072,nowc_20240807084000_20240807084000_liden_604,2024/08/07 17:38:08.020,0
35.881,139.373,nowc_20240807084000_20240807084000_liden_605,2024/08/07 17:38:08.090,0
35.912,139.549,nowc_20240807084000_20240807084000_liden_606,2024/08/07 17:38:08.470,0
35.875,139.695,nowc_20240807084000_20240807084000_liden_607,2024/08/07 17:38:09,0
35.975,139.621,nowc_20240807084000_20240807084000_liden_608,2024/08/07 17:38:09.030,0
35.774,139.679,nowc_20240807084000_20240807084000_liden_609,2024/08/07 17:38:09.040,0
36.193,139.516,nowc_20240807084000_20240807084000_liden_610,2024/08/07 17:38:10.930,0
36.362,139.178,nowc_20240807084000_20240807084000_liden_611,2024/08/07 17:38:11.050,0
35.857,139.542,nowc_20240807084000_20240807084000_liden_612,2024/08/07 17:38:11.310,0
35.913,139.439,nowc_20240807084000_20240807084000_liden_613,2024/08/07 17:38:11.420,0
35.89,139.724,nowc_20240807084000_20240807084000_liden_614,2024/08/07 17:38:11.890,1
35.849,139.871,nowc_20240807084000_20240807084000_liden_615,2024/08/07 17:38:12.340,1
35.977,139.742,nowc_20240807084000_20240807084000_liden_616,2024/08/07 17:38:12.550,0
35.886,139.302,nowc_20240807084000_20240807084000_liden_617,2024/08/07 17:38:13.040,0
35.093,138.055,nowc_20240807084000_20240807084000_liden_618,2024/08/07 17:38:13.670,0
34.997,138.093,nowc_20240807084000_20240807084000_liden_619,2024/08/07 17:38:13.810,0
35.949,139.804,nowc_20240807084000_20240807084000_liden_620,2024/08/07 17:38:14.500,0
35.924,139.593,nowc_20240807084000_20240807084000_liden_621,2024/08/07 17:38:14.640,0
35.844,139.762,nowc_20240807084000_20240807084000_liden_622,2024/08/07 17:38:14.850,0
36.284,139.528,nowc_20240807084000_20240807084000_liden_623,2024/08/07 17:38:15.670,0
35.918,139.426,nowc_20240807084000_20240807084000_liden_624,2024/08/07 17:38:15.730,0
35.689,139.06,nowc_20240807084000_20240807084000_liden_625,2024/08/07 17:38:15.780,0
35.94,139.405,nowc_20240807084000_20240807084000_liden_626,2024/08/07 17:38:15.820,1
36.221,139.497,nowc_20240807084000_20240807084000_liden_627,2024/08/07 17:38:16.190,0
36.218,139.555,nowc_20240807084000_20240807084000_liden_628,2024/08/07 17:38:16.700,1
36.243,139.537,nowc_20240807084000_20240807084000_liden_629,2024/08/07 17:38:17.410,0
35.805,139.446,nowc_20240807084000_20240807084000_liden_630,2024/08/07 17:38:17.630,1
36.132,138.494,nowc_20240807084000_20240807084000_liden_631,2024/08/07 17:38:18.010,0
35.828,139.714,nowc_20240807084000_20240807084000_liden_632,2024/08/07 17:38:18.400,0
36.348,139.155,nowc_20240807084000_20240807084000_liden_633,2024/08/07 17:38:18.850,0
38.806,140.85,nowc_20240807084000_20240807084000_liden_634,2024/08/07 17:38:19.850,0
35.932,139.442,nowc_20240807084000_20240807084000_liden_635,2024/08/07 17:38:20.010,1
35.94,139.344,nowc_20240807084000_20240807084000_liden_636,2024/08/07 17:38:20.030,0
38.758,140.867,nowc_20240807084000_20240807084000_liden_637,2024/08/07 17:38:20.190,0
35.941,139.366,nowc_20240807084000_20240807084000_liden_638,2024/08/07 17:38:20.440,0
36.415,139.223,nowc_20240807084000_20240807084000_liden_639,2024/08/07 17:38:20.510,0
35.978,139.695,nowc_20240807084000_20240807084000_liden_640,2024/08/07 17:38:21.520,0
35.861,139.764,nowc_20240807084000_20240807084000_liden_641,2024/08/07 17:38:21.550,0
36.291,139.388,nowc_20240807084000_20240807084000_liden_642,2024/08/07 17:38:21.590,1
35.865,139.764,nowc_20240807084000_20240807084000_liden_643,2024/08/07 17:38:21.680,0
35.897,139.357,nowc_20240807084000_20240807084000_liden_644,2024/08/07 17:38:21.760,0
35.868,139.791,nowc_20240807084000_20240807084000_liden_645,2024/08/07 17:38:21.770,0
35.846,139.413,nowc_20240807084000_20240807084000_liden_646,2024/08/07 17:38:21.800,0
36.431,139.302,nowc_20240807084000_20240807084000_liden_647,2024/08/07 17:38:21.840,0
38.832,140.785,nowc_20240807084000_20240807084000_liden_648,2024/08/07 17:38:22.340,0
36.242,139.523,nowc_20240807084000_20240807084000_liden_649,2024/08/07 17:38:23.170,0
35.906,139.382,nowc_20240807084000_20240807084000_liden_650,2024/08/07 17:38:23.390,1
35.793,139.5,nowc_20240807084000_20240807084000_liden_651,2024/08/07 17:38:24.090,0
35.925,139.418,nowc_20240807084000_20240807084000_liden_652,2024/08/07 17:38:24.980,1
36.254,139.656,nowc_20240807084000_20240807084000_liden_653,2024/08/07 17:38:25.110,0
35.954,139.472,nowc_20240807084000_20240807084000_liden_654,2024/08/07 17:38:25.620,1
38.207,140.445,nowc_20240807084000_20240807084000_liden_655,2024/08/07 17:38:25.790,1
35.908,139.509,nowc_20240807084000_20240807084000_liden_656,2024/08/07 17:38:25.810,1
35.934,139.406,nowc_20240807084000_20240807084000_liden_657,2024/08/07 17:38:26.240,0
39.669,141.058,nowc_20240807084000_20240807084000_liden_658,2024/08/07 17:38:27.780,0
36.233,139.626,nowc_20240807084000_20240807084000_liden_659,2024/08/07 17:38:27.910,1
35.895,139.728,nowc_20240807084000_20240807084000_liden_660,2024/08/07 17:38:27.990,0
35.897,139.531,nowc_20240807084000_20240807084000_liden_661,2024/08/07 17:38:28.180,1
36.288,139.301,nowc_20240807084000_20240807084000_liden_662,2024/08/07 17:38:28.650,0
35.947,139.256,nowc_20240807084000_20240807084000_liden_663,2024/08/07 17:38:29.050,0
35.902,139.333,nowc_20240807084000_20240807084000_liden_664,2024/08/07 17:38:29.090,0
36.232,139.577,nowc_20240807084000_20240807084000_liden_665,2024/08/07 17:38:29.750,0
35.963,139.597,nowc_20240807084000_20240807084000_liden_666,2024/08/07 17:38:29.760,0
35.855,139.704,nowc_20240807084000_20240807084000_liden_667,2024/08/07 17:38:29.760,1
36.24,139.555,nowc_20240807084000_20240807084000_liden_668,2024/08/07 17:38:29.850,0
35.825,139.652,nowc_20240807084000_20240807084000_liden_669,2024/08/07 17:38:29.900,0
35.833,139.736,nowc_20240807084000_20240807084000_liden_670,2024/08/07 17:38:29.960,0
36.25,139.534,nowc_20240807084000_20240807084000_liden_671,2024/08/07 17:38:29.980,0
35.829,139.762,nowc_20240807084000_20240807084000_liden_672,2024/08/07 17:38:30.280,1
39.861,140.762,nowc_20240807084000_20240807084000_liden_673,2024/08/07 17:38:30.700,0
35.937,139.637,nowc_20240807084000_20240807084000_liden_674,2024/08/07 17:38:31.440,0
35.968,139.393,nowc_20240807084000_20240807084000_liden_675,2024/08/07 17:38:31.460,0
35.906,139.659,nowc_20240807084000_20240807084000_liden_676,2024/08/07 17:38:31.480,0
35.96,139.41,nowc_20240807084000_20240807084000_liden_677,2024/08/07 17:38:31.600,0
35.887,139.805,nowc_20240807084000_20240807084000_liden_678,2024/08/07 17:38:31.660,1
35.888,139.374,nowc_20240807084000_20240807084000_liden_679,2024/08/07 17:38:32.790,1
36.229,139.503,nowc_20240807084000_20240807084000_liden_680,2024/08/07 17:38:33.700,1
35.959,139.341,nowc_20240807084000_20240807084000_liden_681,2024/08/07 17:38:34.070,0
36.232,139.545,nowc_20240807084000_20240807084000_liden_682,2024/08/07 17:38:34.150,0
35.966,139.368,nowc_20240807084000_20240807084000_liden_683,2024/08/07 17:38:34.890,1
36.291,139.338,nowc_20240807084000_20240807084000_liden_684,2024/08/07 17:38:34.990,1
35.964,139.359,nowc_20240807084000_20240807084000_liden_685,2024/08/07 17:38:35.070,0
39.797,141.065,nowc_20240807084000_20240807084000_liden_686,2024/08/07 17:38:35.900,1
36.238,139.426,nowc_20240807084000_20240807084000_liden_687,2024/08/07 17:38:36.610,1
39.596,141.155,nowc_20240807084000_20240807084000_liden_688,2024/08/07 17:38:36.740,0
35.837,139.588,nowc_20240807084000_20240807084000_liden_689,2024/08/07 17:38:36.770,0
35.913,139.655,nowc_20240807084000_20240807084000_liden_690,2024/08/07 17:38:36.830,0
36.267,139.404,nowc_20240807084000_20240807084000_liden_691,2024/08/07 17:38:36.930,0
36.283,139.543,nowc_20240807084000_20240807084000_liden_692,2024/08/07 17:38:37.040,0
35.885,139.642,nowc_20240807084000_20240807084000_liden_693,2024/08/07 17:38:37.800,1
36.222,139.553,nowc_20240807084000_20240807084000_liden_694,2024/08/07 17:38:38.400,0
38.796,140.835,nowc_20240807084000_20240807084000_liden_695,2024/08/07 17:38:38.640,0
36.251,139.35,nowc_20240807084000_20240807084000_liden_696,2024/08/07 17:38:39.510,1
36.386,139.15,nowc_20240807084000_20240807084000_liden_697,2024/08/07 17:38:39.830,0
36.243,139.531,nowc_20240807084000_20240807084000_liden_698,2024/08/07 17:38:40.640,1
35.809,139.816,nowc_20240807084000_20240807084000_liden_699,2024/08/07 17:38:40.720,0
39.706,141.237,nowc_20240807084000_20240807084000_liden_700,2024/08/07 17:38:40.810,0
35.808,139.821,nowc_20240807084000_20240807084000_liden_701,2024/08/07 17:38:40.890,1
36.163,138.444,nowc_20240807084000_20240807084000_liden_702,2024/08/07 17:38:41.400,0
36.207,139.591,nowc_20240807084000_20240807084000_liden_703,2024/08/07 17:38:41.510,0
35.874,139.372,nowc_20240807084000_20240807084000_liden_704,2024/08/07 17:38:41.810,0
36.321,139.385,nowc_20240807084000_20240807084000_liden_705,2024/08/07 17:38:42.020,1
36.236,139.46,nowc_20240807084000_20240807084000_liden_706,2024/08/07 17:38:43.450,0
35.88,139.453,nowc_20240807084000_20240807084000_liden_707,2024/08/07 17:38:43.880,0
39.816,140.736,nowc_20240807084000_20240807084000_liden_708,2024/08/07 17:38:43.890,0
35.839,139.417,nowc_20240807084000_20240807084000_liden_709,2024/08/07 17:38:44.010,0
35.927,139.417,nowc_20240807084000_20240807084000_liden_710,2024/08/07 17:38:44.010,0
36.241,139.523,nowc_20240807084000_20240807084000_liden_711,2024/08/07 17:38:44.500,0
35.944,139.403,nowc_20240807084000_20240807084000_liden_712,2024/08/07 17:38:44.790,1
36.019,139.303,nowc_20240807084000_20240807084000_liden_713,2024/08/07 17:38:45.830,1
38.744,140.779,nowc_20240807084000_20240807084000_liden_714,2024/08/07 17:38:46.120,0
38.758,140.878,nowc_20240807084000_20240807084000_liden_715,2024/08/07 17:38:46.120,0
38.746,140.781,nowc_20240807084000_20240807084000_liden_716,2024/08/07 17:38:46.130,1
35.889,139.748,nowc_20240807084000_20240807084000_liden_717,2024/08/07 17:38:46.150,0
35.834,139.79,nowc_20240807084000_20240807084000_liden_718,2024/08/07 17:38:46.150,1
36.241,139.506,nowc_20240807084000_20240807084000_liden_719,2024/08/07 17:38:46.360,0
36.245,139.624,nowc_20240807084000_20240807084000_liden_720,2024/08/07 17:38:46.400,0
39.647,141.152,nowc_20240807084000_20240807084000_liden_721,2024/08/07 17:38:46.550,0
36.246,139.387,nowc_20240807084000_20240807084000_liden_722,2024/08/07 17:38:46.750,0
38.938,140.605,nowc_20240807084000_20240807084000_liden_723,2024/08/07 17:38:47.160,1
36.358,139.19,nowc_20240807084000_20240807084000_liden_724,2024/08/07 17:38:47.360,1
35.893,139.401,nowc_20240807084000_20240807084000_liden_725,2024/08/07 17:38:47.410,0
35.936,139.504,nowc_20240807084000_20240807084000_liden_726,2024/08/07 17:38:47.430,0
35.663,139.105,nowc_20240807084000_20240807084000_liden_727,2024/08/07 17:38:47.510,0
35.912,139.524,nowc_20240807084000_20240807084000_liden_728,2024/08/07 17:38:47.550,0
38.922,140.706,nowc_20240807084000_20240807084000_liden_729,2024/08/07 17:38:47.570,0
35.945,139.564,nowc_20240807084000_20240807084000_liden_730,2024/08/07 17:38:47.600,0
36.215,139.507,nowc_20240807084000_20240807084000_liden_731,2024/08/07 17:38:47.630,0
35.889,139.393,nowc_20240807084000_20240807084000_liden_732,2024/08/07 17:38:47.640,0
36.208,139.505,nowc_20240807084000_20240807084000_liden_733,2024/08/07 17:38:47.660,0
39.871,140.777,nowc_20240807084000_20240807084000_liden_734,2024/08/07 17:38:47.700,1
35.987,139.462,nowc_20240807084000_20240807084000_liden_735,2024/08/07 17:38:47.780,0
35.67,139.164,nowc_20240807084000_20240807084000_liden_736,2024/08/07 17:38:47.820,0
39.913,140.796,nowc_20240807084000_20240807084000_liden_737,2024/08/07 17:38:47.910,0
39.806,140.773,nowc_20240807084000_20240807084000_liden_738,2024/08/07 17:38:48.130,0
36.197,139.567,nowc_20240807084000_20240807084000_liden_739,2024/08/07 17:38:49.060,0
35.915,139.662,nowc_20240807084000_20240807084000_liden_740,2024/08/07 17:38:49.520,1
